Date;Net_TR
15.11.2012;2193.53
16.11.2012;2204.29
19.11.2012;2248.18
20.11.2012;2249.81
21.11.2012;2255.05
23.11.2012;2284.66
26.11.2012;2280.07
27.11.2012;2268.3
28.11.2012;2286.6
29.11.2012;2296.63
30.11.2012;2297.0
03.12.2012;2286.11
04.12.2012;2282.24
05.12.2012;2286.36
06.12.2012;2294.34
07.12.2012;2301.17
10.12.2012;2302.01
11.12.2012;2317.09
12.12.2012;2318.49
13.12.2012;2304.25
14.12.2012;2294.78
17.12.2012;2322.05
18.12.2012;2348.75
19.12.2012;2330.99
20.12.2012;2344.13
21.12.2012;2322.26
24.12.2012;2316.8
26.12.2012;2305.72
27.12.2012;2303.21
28.12.2012;2277.92
31.12.2012;2316.52
02.01.2013;2375.69
03.01.2013;2370.72
04.01.2013;2382.26
07.01.2013;2374.83
08.01.2013;2367.69
09.01.2013;2374.01
10.01.2013;2392.05
11.01.2013;2392.12
14.01.2013;2389.89
15.01.2013;2392.59
16.01.2013;2393.26
17.01.2013;2406.78
18.01.2013;2415.0
22.01.2013;2425.77
23.01.2013;2429.46
24.01.2013;2429.53
25.01.2013;2442.76
28.01.2013;2438.29
29.01.2013;2450.83
30.01.2013;2441.71
31.01.2013;2435.56
01.02.2013;2460.08
04.02.2013;2431.73
05.02.2013;2457.26
06.02.2013;2458.82
07.02.2013;2455.09
08.02.2013;2468.97
11.02.2013;2467.56
12.02.2013;2471.59
13.02.2013;2473.86
14.02.2013;2475.78
15.02.2013;2473.35
19.02.2013;2491.76
20.02.2013;2460.93
21.02.2013;2445.8
22.02.2013;2467.51
25.02.2013;2422.33
26.02.2013;2437.4
27.02.2013;2468.83
28.02.2013;2466.78
01.03.2013;2472.55
04.03.2013;2483.97
05.03.2013;2507.79
06.03.2013;2511.01
07.03.2013;2515.74
08.03.2013;2527.14
11.03.2013;2535.51
12.03.2013;2529.51
13.03.2013;2533.43
14.03.2013;2547.66
15.03.2013;2543.53
18.03.2013;2529.53
19.03.2013;2523.44
20.03.2013;2540.35
21.03.2013;2519.35
22.03.2013;2537.41
25.03.2013;2528.95
26.03.2013;2549.23
27.03.2013;2547.83
28.03.2013;2558.17
01.04.2013;2546.84
02.04.2013;2560.02
03.04.2013;2533.35
04.04.2013;2543.72
05.04.2013;2532.81
08.04.2013;2549.36
09.04.2013;2558.4
10.04.2013;2589.71
11.04.2013;2599.07
12.04.2013;2591.74
15.04.2013;2532.21
16.04.2013;2568.43
17.04.2013;2531.65
18.04.2013;2514.74
19.04.2013;2537.06
22.04.2013;2548.92
23.04.2013;2575.47
24.04.2013;2575.72
25.04.2013;2586.17
26.04.2013;2581.48
29.04.2013;2600.07
30.04.2013;2606.55
01.05.2013;2582.38
02.05.2013;2606.82
03.05.2013;2634.48
06.05.2013;2639.52
07.05.2013;2653.44
08.05.2013;2665.22
09.05.2013;2656.26
10.05.2013;2667.76
13.05.2013;2668.05
14.05.2013;2695.52
15.05.2013;2709.9
16.05.2013;2696.41
17.05.2013;2724.22
20.05.2013;2722.33
21.05.2013;2727.07
22.05.2013;2704.73
23.05.2013;2697.09
24.05.2013;2695.65
28.05.2013;2712.77
29.05.2013;2693.95
30.05.2013;2704.15
31.05.2013;2665.47
03.06.2013;2681.48
04.06.2013;2666.78
05.06.2013;2630.49
06.06.2013;2653.08
07.06.2013;2687.16
10.06.2013;2686.34
11.06.2013;2659.08
12.06.2013;2637.26
13.06.2013;2676.52
14.06.2013;2660.77
17.06.2013;2680.93
18.06.2013;2701.85
19.06.2013;2664.44
20.06.2013;2598.09
21.06.2013;2605.03
24.06.2013;2573.4
25.06.2013;2598.01
26.06.2013;2623.3
27.06.2013;2639.72
28.06.2013;2628.41
01.07.2013;2642.84
02.07.2013;2641.81
03.07.2013;2643.99
05.07.2013;2670.97
08.07.2013;2685.56
09.07.2013;2705.0
10.07.2013;2705.58
11.07.2013;2742.45
12.07.2013;2750.91
15.07.2013;2754.7
16.07.2013;2744.48
17.07.2013;2752.31
18.07.2013;2766.37
19.07.2013;2770.88
22.07.2013;2776.55
23.07.2013;2771.41
24.07.2013;2760.87
25.07.2013;2767.97
26.07.2013;2770.26
29.07.2013;2760.03
30.07.2013;2761.13
31.07.2013;2761.04
01.08.2013;2795.86
02.08.2013;2800.49
05.08.2013;2796.53
06.08.2013;2780.59
07.08.2013;2770.63
08.08.2013;2781.84
09.08.2013;2772.27
12.08.2013;2769.14
13.08.2013;2777.26
14.08.2013;2763.26
15.08.2013;2724.12
16.08.2013;2715.21
19.08.2013;2699.32
20.08.2013;2709.71
21.08.2013;2694.14
22.08.2013;2717.38
23.08.2013;2728.4
26.08.2013;2717.41
27.08.2013;2674.26
28.08.2013;2681.97
29.08.2013;2687.5
30.08.2013;2679.14
03.09.2013;2690.4
04.09.2013;2712.67
05.09.2013;2716.01
06.09.2013;2716.39
09.09.2013;2743.66
10.09.2013;2763.82
11.09.2013;2772.53
12.09.2013;2763.71
13.09.2013;2771.22
16.09.2013;2787.01
17.09.2013;2798.8
18.09.2013;2832.91
19.09.2013;2827.99
20.09.2013;2807.6
23.09.2013;2794.35
24.09.2013;2787.3
25.09.2013;2779.71
26.09.2013;2789.78
27.09.2013;2778.52
30.09.2013;2761.86
01.10.2013;2784.08
02.10.2013;2782.6
03.10.2013;2757.62
04.10.2013;2777.14
07.10.2013;2753.52
08.10.2013;2720.15
09.10.2013;2721.9
10.10.2013;2781.62
11.10.2013;2799.1
14.10.2013;2810.53
15.10.2013;2790.68
16.10.2013;2829.49
17.10.2013;2848.66
18.10.2013;2867.36
21.10.2013;2867.65
22.10.2013;2884.11
23.10.2013;2870.5
24.10.2013;2879.88
25.10.2013;2892.53
28.10.2013;2896.39
29.10.2013;2912.68
30.10.2013;2898.64
31.10.2013;2887.68
01.11.2013;2896.07
04.11.2013;2906.43
05.11.2013;2898.5
06.11.2013;2911.97
07.11.2013;2874.05
08.11.2013;2912.66
11.11.2013;2914.78
12.11.2013;2908.0
13.11.2013;2932.15
14.11.2013;2946.71
15.11.2013;2959.17
18.11.2013;2948.33
19.11.2013;2942.69
20.11.2013;2932.1
21.11.2013;2956.07
22.11.2013;2971.01
25.11.2013;2967.3
26.11.2013;2967.97
27.11.2013;2975.84
29.11.2013;2973.58
02.12.2013;2965.57
03.12.2013;2956.23
04.12.2013;2952.91
05.12.2013;2940.16
06.12.2013;2973.4
09.12.2013;2978.88
10.12.2013;2969.42
11.12.2013;2936.05
12.12.2013;2925.52
13.12.2013;2925.27
16.12.2013;2943.78
17.12.2013;2934.68
18.12.2013;2983.61
19.12.2013;2982.16
20.12.2013;2996.54
23.12.2013;3012.79
24.12.2013;3021.82
26.12.2013;3036.15
27.12.2013;3035.53
30.12.2013;3035.14
31.12.2013;3047.29
02.01.2014;3020.6
03.01.2014;3019.65
06.01.2014;3012.1
07.01.2014;3030.44
08.01.2014;3030.43
09.01.2014;3031.47
10.01.2014;3038.48
13.01.2014;3000.5
14.01.2014;3032.97
15.01.2014;3048.69
16.01.2014;3044.64
17.01.2014;3032.81
21.01.2014;3041.28
22.01.2014;3043.28
23.01.2014;3016.25
24.01.2014;2953.29
27.01.2014;2938.97
28.01.2014;2957.02
29.01.2014;2927.05
30.01.2014;2960.15
31.01.2014;2941.01
03.02.2014;2873.86
04.02.2014;2895.93
05.02.2014;2890.67
06.02.2014;2927.67
07.02.2014;2966.6
10.02.2014;2971.31
11.02.2014;3004.29
12.02.2014;3004.52
13.02.2014;3022.19
14.02.2014;3036.9
18.02.2014;3040.75
19.02.2014;3021.02
20.02.2014;3039.62
21.02.2014;3034.08
24.02.2014;3052.87
25.02.2014;3048.8
26.02.2014;3049.29
27.02.2014;3064.67
28.02.2014;3073.22
03.03.2014;3050.66
04.03.2014;3097.27
05.03.2014;3097.52
06.03.2014;3103.22
07.03.2014;3105.06
10.03.2014;3103.76
11.03.2014;3088.07
12.03.2014;3089.58
13.03.2014;3053.7
14.03.2014;3045.14
17.03.2014;3074.42
18.03.2014;3096.67
19.03.2014;3077.68
20.03.2014;3096.3
21.03.2014;3087.23
24.03.2014;3072.22
25.03.2014;3085.97
26.03.2014;3064.43
27.03.2014;3058.98
28.03.2014;3073.25
30.03.2014;3083.29
31.03.2014;3097.7
01.04.2014;3119.65
02.04.2014;3128.93
03.04.2014;3125.44
04.04.2014;3086.32
07.04.2014;3053.15
08.04.2014;3065.31
09.04.2014;3098.97
10.04.2014;3034.25
11.04.2014;3005.67
14.04.2014;3030.39
15.04.2014;3050.87
16.04.2014;3082.93
17.04.2014;3087.23
18.04.2014;3085.12
21.04.2014;3098.91
22.04.2014;3111.6
23.04.2014;3104.98
24.04.2014;3110.37
25.04.2014;3085.19
28.04.2014;3095.3
29.04.2014;3110.08
30.04.2014;3119.49
01.05.2014;3119.19
02.05.2014;3114.97
05.05.2014;3120.97
06.05.2014;3092.97
07.05.2014;3111.26
08.05.2014;3107.54
09.05.2014;3112.65
12.05.2014;3142.85
13.05.2014;3144.71
14.05.2014;3130.35
15.05.2014;3101.46
16.05.2014;3113.09
19.05.2014;3125.23
20.05.2014;3104.99
21.05.2014;3130.49
22.05.2014;3138.2
23.05.2014;3151.56
26.05.2014;3151.56
27.05.2014;3170.45
28.05.2014;3167.26
29.05.2014;3184.54
30.05.2014;3190.43
02.06.2014;3192.95
03.06.2014;3191.86
04.06.2014;3198.3
05.06.2014;3219.32
06.06.2014;3234.54
09.06.2014;3237.69
10.06.2014;3236.91
11.06.2014;3225.71
12.06.2014;3203.49
13.06.2014;3213.56
16.06.2014;3216.27
17.06.2014;3223.3
18.06.2014;3248.2
19.06.2014;3252.67
20.06.2014;3258.31
23.06.2014;3257.88
24.06.2014;3237.12
25.06.2014;3253.03
26.06.2014;3249.58
27.06.2014;3255.91
30.06.2014;3254.8
01.07.2014;3276.95
02.07.2014;3279.24
03.07.2014;3297.22
07.07.2014;3284.37
08.07.2014;3261.89
09.07.2014;3277.18
10.07.2014;3263.63
11.07.2014;3268.65
14.07.2014;3284.49
15.07.2014;3278.16
16.07.2014;3292.19
17.07.2014;3253.46
18.07.2014;3286.87
21.07.2014;3279.31
22.07.2014;3295.76
23.07.2014;3301.57
24.07.2014;3303.21
25.07.2014;3287.23
28.07.2014;3288.19
29.07.2014;3273.41
30.07.2014;3273.99
31.07.2014;3208.66
01.08.2014;3199.48
04.08.2014;3222.49
05.08.2014;3191.5
06.08.2014;3192.22
07.08.2014;3175.02
08.08.2014;3211.69
11.08.2014;3220.96
12.08.2014;3215.81
13.08.2014;3237.96
14.08.2014;3252.15
15.08.2014;3252.22
18.08.2014;3280.11
19.08.2014;3296.97
20.08.2014;3305.29
21.08.2014;3315.09
22.08.2014;3308.8
25.08.2014;3324.68
26.08.2014;3328.19
27.08.2014;3328.84
28.08.2014;3323.53
29.08.2014;3334.75
02.09.2014;3333.05
03.09.2014;3330.88
04.09.2014;3325.83
05.09.2014;3342.64
08.09.2014;3332.77
09.09.2014;3310.99
10.09.2014;3323.3
11.09.2014;3326.87
12.09.2014;3307.09
15.09.2014;3304.76
16.09.2014;3329.52
17.09.2014;3333.89
18.09.2014;3350.53
19.09.2014;3348.96
22.09.2014;3322.12
23.09.2014;3303.17
24.09.2014;3329.09
25.09.2014;3275.26
26.09.2014;3303.77
29.09.2014;3295.56
30.09.2014;3286.5
01.10.2014;3243.16
02.10.2014;3243.37
03.10.2014;3279.62
06.10.2014;3274.55
07.10.2014;3225.03
08.10.2014;3282.12
09.10.2014;3214.43
10.10.2014;3177.85
13.10.2014;3125.51
14.10.2014;3130.46
15.10.2014;3105.31
16.10.2014;3105.83
17.10.2014;3145.85
20.10.2014;3174.65
21.10.2014;3236.83
22.10.2014;3213.46
23.10.2014;3253.0
24.10.2014;3275.97
27.10.2014;3271.07
28.10.2014;3310.11
29.10.2014;3305.77
30.10.2014;3326.53
31.10.2014;3365.57
03.11.2014;3365.18
04.11.2014;3355.67
05.11.2014;3375.62
06.11.2014;3389.09
07.11.2014;3390.73
10.11.2014;3401.45
11.11.2014;3403.82
12.11.2014;3402.12
13.11.2014;3404.12
14.11.2014;3405.22
17.11.2014;3407.85
18.11.2014;3425.82
19.11.2014;3420.83
20.11.2014;3427.66
21.11.2014;3445.95
24.11.2014;3455.85
25.11.2014;3452.14
26.11.2014;3462.38
28.11.2014;3453.7
01.12.2014;3430.21
02.12.2014;3452.23
03.12.2014;3465.87
04.12.2014;3461.88
05.12.2014;3467.66
08.12.2014;3442.86
09.12.2014;3442.06
10.12.2014;3385.95
11.12.2014;3401.94
12.12.2014;3346.89
15.12.2014;3325.72
16.12.2014;3297.48
17.12.2014;3364.71
18.12.2014;3445.89
19.12.2014;3461.65
22.12.2014;3475.18
23.12.2014;3481.37
24.12.2014;3480.98
26.12.2014;3492.5
29.12.2014;3495.93
30.12.2014;3479.12
31.12.2014;3443.26
02.01.2015;3442.43
05.01.2015;3379.66
06.01.2015;3349.61
07.01.2015;3389.3
08.01.2015;3449.98
09.01.2015;3420.99
12.01.2015;3393.31
13.01.2015;3384.8
14.01.2015;3365.2
15.01.2015;3334.13
16.01.2015;3378.92
20.01.2015;3384.23
21.01.2015;3400.53
22.01.2015;3452.47
23.01.2015;3433.52
26.01.2015;3442.36
27.01.2015;3396.28
28.01.2015;3350.64
29.01.2015;3382.75
30.01.2015;3338.84
02.02.2015;3382.18
03.02.2015;3431.07
04.02.2015;3417.53
05.02.2015;3453.18
06.02.2015;3442.03
09.02.2015;3427.52
10.02.2015;3464.23
11.02.2015;3464.96
12.02.2015;3498.97
13.02.2015;3513.43
17.02.2015;3519.43
18.02.2015;3518.43
19.02.2015;3515.09
20.02.2015;3536.93
23.02.2015;3535.88
24.02.2015;3545.72
25.02.2015;3543.41
26.02.2015;3538.59
27.02.2015;3528.15
02.03.2015;3549.9
03.03.2015;3533.82
04.03.2015;3518.82
05.03.2015;3523.13
06.03.2015;3473.5
09.03.2015;3487.43
10.03.2015;3428.44
11.03.2015;3422.23
12.03.2015;3465.97
13.03.2015;3444.97
16.03.2015;3491.64
17.03.2015;3480.05
18.03.2015;3522.42
19.03.2015;3505.29
20.03.2015;3536.88
23.03.2015;3530.71
24.03.2015;3509.24
25.03.2015;3458.2
26.03.2015;3450.04
27.03.2015;3458.68
30.03.2015;3501.23
31.03.2015;3470.67
01.04.2015;3457.22
02.04.2015;3469.49
06.04.2015;3492.43
07.04.2015;3485.28
08.04.2015;3495.56
09.04.2015;3511.15
10.04.2015;3529.41
13.04.2015;3513.46
14.04.2015;3519.19
15.04.2015;3537.31
16.04.2015;3534.62
17.04.2015;3494.64
20.04.2015;3526.98
21.04.2015;3521.79
22.04.2015;3539.8
23.04.2015;3548.38
24.04.2015;3556.38
27.04.2015;3541.66
28.04.2015;3551.7
29.04.2015;3538.58
30.04.2015;3502.86
01.05.2015;3541.12
04.05.2015;3551.53
05.05.2015;3509.72
06.05.2015;3494.99
07.05.2015;3508.8
08.05.2015;3556.07
11.05.2015;3538.47
12.05.2015;3528.16
13.05.2015;3527.63
14.05.2015;3565.93
15.05.2015;3568.98
18.05.2015;3580.0
19.05.2015;3578.19
20.05.2015;3575.13
21.05.2015;3583.84
22.05.2015;3575.87
26.05.2015;3539.14
27.05.2015;3571.98
28.05.2015;3567.89
29.05.2015;3545.41
01.06.2015;3552.96
02.06.2015;3549.5
03.06.2015;3557.49
04.06.2015;3526.86
05.06.2015;3521.89
08.06.2015;3499.5
09.06.2015;3501.03
10.06.2015;3543.36
11.06.2015;3550.24
12.06.2015;3525.56
15.06.2015;3509.31
16.06.2015;3529.32
17.06.2015;3536.36
18.06.2015;3571.69
19.06.2015;3552.75
22.06.2015;3574.4
23.06.2015;3576.88
24.06.2015;3550.66
25.06.2015;3540.2
26.06.2015;3539.26
29.06.2015;3465.66
30.06.2015;3475.02
01.07.2015;3499.72
02.07.2015;3498.63
06.07.2015;3485.2
07.07.2015;3506.42
08.07.2015;3448.75
09.07.2015;3456.57
10.07.2015;3499.21
13.07.2015;3538.15
14.07.2015;3553.93
15.07.2015;3551.36
16.07.2015;3579.88
17.07.2015;3583.85
20.07.2015;3586.67
21.07.2015;3571.48
22.07.2015;3563.21
23.07.2015;3543.15
24.07.2015;3505.24
27.07.2015;3485.0
28.07.2015;3528.19
29.07.2015;3554.31
30.07.2015;3554.61
31.07.2015;3546.56
03.08.2015;3536.79
04.08.2015;3528.91
05.08.2015;3540.84
06.08.2015;3514.08
07.08.2015;3504.06
10.08.2015;3549.01
11.08.2015;3515.54
12.08.2015;3519.45
13.08.2015;3515.34
14.08.2015;3529.1
17.08.2015;3547.96
18.08.2015;3539.11
19.08.2015;3510.06
20.08.2015;3436.0
21.08.2015;3326.94
24.08.2015;3195.88
25.08.2015;3152.68
26.08.2015;3275.93
27.08.2015;3355.77
28.08.2015;3358.1
31.08.2015;3330.19
01.09.2015;3231.81
02.09.2015;3291.32
03.09.2015;3295.27
04.09.2015;3244.94
08.09.2015;3326.61
09.09.2015;3280.57
10.09.2015;3298.08
11.09.2015;3313.59
14.09.2015;3300.19
15.09.2015;3342.56
16.09.2015;3371.76
17.09.2015;3363.51
18.09.2015;3309.16
21.09.2015;3324.29
22.09.2015;3283.41
23.09.2015;3276.79
24.09.2015;3265.78
25.09.2015;3264.26
28.09.2015;3181.14
29.09.2015;3185.19
30.09.2015;3246.09
01.10.2015;3252.66
02.10.2015;3299.45
05.10.2015;3359.92
06.10.2015;3347.85
07.10.2015;3375.67
08.10.2015;3405.45
09.10.2015;3408.0
12.10.2015;3412.33
13.10.2015;3389.28
14.10.2015;3373.43
15.10.2015;3423.66
16.10.2015;3439.31
19.10.2015;3440.28
20.10.2015;3435.44
21.10.2015;3415.75
22.10.2015;3472.6
23.10.2015;3510.92
26.10.2015;3504.22
27.10.2015;3495.27
28.10.2015;3536.9
29.10.2015;3535.58
30.10.2015;3518.58
01.11.2015;3518.58
02.11.2015;3560.36
03.11.2015;3570.11
04.11.2015;3558.34
05.11.2015;3554.83
06.11.2015;3553.88
09.11.2015;3519.48
10.11.2015;3525.43
11.11.2015;3514.06
12.11.2015;3465.34
13.11.2015;3426.53
16.11.2015;3478.01
17.11.2015;3473.87
18.11.2015;3530.22
19.11.2015;3526.36
20.11.2015;3540.17
23.11.2015;3535.91
24.11.2015;3540.3
25.11.2015;3540.1
27.11.2015;3542.74
30.11.2015;3526.43
01.12.2015;3564.3
02.12.2015;3525.68
03.12.2015;3475.1
04.12.2015;3546.45
07.12.2015;3521.85
08.12.2015;3499.21
09.12.2015;3472.29
10.12.2015;3480.37
11.12.2015;3413.16
14.12.2015;3429.55
15.12.2015;3465.99
16.12.2015;3516.52
17.12.2015;3464.0
18.12.2015;3402.36
21.12.2015;3429.11
22.12.2015;3459.59
23.12.2015;3502.74
24.12.2015;3497.15
28.12.2015;3489.54
29.12.2015;3527.11
30.12.2015;3501.9
31.12.2015;3468.95
04.01.2016;3416.42
05.01.2016;3423.3
06.01.2016;3379.25
07.01.2016;3299.22
08.01.2016;3263.47
11.01.2016;3266.26
12.01.2016;3291.75
13.01.2016;3209.83
14.01.2016;3263.45
15.01.2016;3193.06
19.01.2016;3194.78
20.01.2016;3157.74
21.01.2016;3174.21
22.01.2016;3238.61
25.01.2016;3187.97
26.01.2016;3233.07
27.01.2016;3198.09
28.01.2016;3215.98
29.01.2016;3295.65
01.02.2016;3294.26
02.02.2016;3232.58
03.02.2016;3249.5
04.02.2016;3254.91
05.02.2016;3194.88
08.02.2016;3149.86
09.02.2016;3148.24
10.02.2016;3148.4
11.02.2016;3110.08
12.02.2016;3171.02
16.02.2016;3224.14
17.02.2016;3277.51
18.02.2016;3262.34
19.02.2016;3262.58
22.02.2016;3309.74
23.02.2016;3268.66
24.02.2016;3283.29
25.02.2016;3321.1
26.02.2016;3315.17
29.02.2016;3288.45
01.03.2016;3366.99
02.03.2016;3381.21
03.03.2016;3393.28
04.03.2016;3404.55
07.03.2016;3407.72
08.03.2016;3369.86
09.03.2016;3387.3
10.03.2016;3387.97
11.03.2016;3444.19
14.03.2016;3440.0
15.03.2016;3433.72
16.03.2016;3453.11
17.03.2016;3475.92
18.03.2016;3491.22
21.03.2016;3494.68
22.03.2016;3491.99
23.03.2016;3469.7
24.03.2016;3468.38
28.03.2016;3470.3
29.03.2016;3501.4
30.03.2016;3516.88
31.03.2016;3509.72
01.04.2016;3531.95
04.04.2016;3521.16
05.04.2016;3485.44
06.04.2016;3522.96
07.04.2016;3480.85
08.04.2016;3490.58
11.04.2016;3481.01
12.04.2016;3514.73
13.04.2016;3550.39
14.04.2016;3551.25
15.04.2016;3547.76
18.04.2016;3571.01
19.04.2016;3582.02
20.04.2016;3584.89
21.04.2016;3566.34
22.04.2016;3566.52
25.04.2016;3560.06
26.04.2016;3566.72
27.04.2016;3572.8
28.04.2016;3539.99
29.04.2016;3522.08
02.05.2016;3549.61
03.05.2016;3518.87
04.05.2016;3498.51
05.05.2016;3498.26
06.05.2016;3509.7
09.05.2016;3512.37
10.05.2016;3556.26
11.05.2016;3523.56
12.05.2016;3523.2
13.05.2016;3493.52
16.05.2016;3527.99
17.05.2016;3495.55
18.05.2016;3496.63
19.05.2016;3483.7
20.05.2016;3505.05
23.05.2016;3497.84
24.05.2016;3545.74
25.05.2016;3570.63
26.05.2016;3570.23
27.05.2016;3585.98
31.05.2016;3582.55
01.06.2016;3587.03
02.06.2016;3597.46
03.06.2016;3587.01
06.06.2016;3604.64
07.06.2016;3609.34
08.06.2016;3621.81
09.06.2016;3615.7
10.06.2016;3582.56
13.06.2016;3554.23
14.06.2016;3548.0
15.06.2016;3541.67
16.06.2016;3553.18
17.06.2016;3541.61
20.06.2016;3562.19
21.06.2016;3572.08
22.06.2016;3566.2
23.06.2016;3613.89
24.06.2016;3484.07
27.06.2016;3421.02
28.06.2016;3482.35
29.06.2016;3541.98
30.06.2016;3590.02
01.07.2016;3597.49
05.07.2016;3573.02
06.07.2016;3593.04
07.07.2016;3590.15
08.07.2016;3644.92
11.07.2016;3657.35
12.07.2016;3683.0
13.07.2016;3683.73
14.07.2016;3703.16
15.07.2016;3699.73
18.07.2016;3708.65
19.07.2016;3703.39
20.07.2016;3719.52
21.07.2016;3706.13
22.07.2016;3723.02
25.07.2016;3711.82
26.07.2016;3713.1
27.07.2016;3708.75
28.07.2016;3714.93
29.07.2016;3721.03
01.08.2016;3716.3
02.08.2016;3692.73
03.08.2016;3705.1
04.08.2016;3706.54
05.08.2016;3738.48
08.08.2016;3735.33
09.08.2016;3736.88
10.08.2016;3727.15
11.08.2016;3745.15
12.08.2016;3742.3
15.08.2016;3753.06
16.08.2016;3732.96
17.08.2016;3740.59
18.08.2016;3748.89
19.08.2016;3743.84
22.08.2016;3741.79
23.08.2016;3749.16
24.08.2016;3729.65
25.08.2016;3724.61
26.08.2016;3718.79
29.08.2016;3738.58
30.08.2016;3731.71
31.08.2016;3723.32
01.09.2016;3723.2
02.09.2016;3738.98
06.09.2016;3750.17
07.09.2016;3750.26
08.09.2016;3742.04
09.09.2016;3650.31
12.09.2016;3704.03
13.09.2016;3649.88
14.09.2016;3647.91
15.09.2016;3685.22
16.09.2016;3671.34
19.09.2016;3671.3
20.09.2016;3672.43
21.09.2016;3712.55
22.09.2016;3736.73
23.09.2016;3715.29
26.09.2016;3683.6
27.09.2016;3707.46
28.09.2016;3727.67
29.09.2016;3692.99
30.09.2016;3722.43
03.10.2016;3710.61
04.10.2016;3692.47
05.10.2016;3709.39
06.10.2016;3711.25
07.10.2016;3699.26
10.10.2016;3716.3
11.10.2016;3670.05
12.10.2016;3674.48
13.10.2016;3663.18
14.10.2016;3663.92
17.10.2016;3652.87
18.10.2016;3675.37
19.10.2016;3683.8
20.10.2016;3678.92
21.10.2016;3678.62
24.10.2016;3696.11
25.10.2016;3682.15
26.10.2016;3675.77
27.10.2016;3664.88
28.10.2016;3653.64
31.10.2016;3653.21
01.11.2016;3628.44
02.11.2016;3605.09
03.11.2016;3590.06
04.11.2016;3584.13
07.11.2016;3663.82
08.11.2016;3678.9
09.11.2016;3719.83
10.11.2016;3727.33
11.11.2016;3722.12
14.11.2016;3722.07
15.11.2016;3750.52
16.11.2016;3745.32
17.11.2016;3762.99
18.11.2016;3754.43
21.11.2016;3782.49
22.11.2016;3790.79
23.11.2016;3793.95
25.11.2016;3808.85
28.11.2016;3789.18
29.11.2016;3794.86
30.11.2016;3785.37
01.12.2016;3772.17
02.12.2016;3773.67
05.12.2016;3795.89
06.12.2016;3808.91
07.12.2016;3859.57
08.12.2016;3868.17
09.12.2016;3891.17
12.12.2016;3886.9
13.12.2016;3912.78
14.12.2016;3881.2
15.12.2016;3896.4
16.12.2016;3889.65
19.12.2016;3897.4
20.12.2016;3911.97
21.12.2016;3902.45
22.12.2016;3895.52
23.12.2016;3900.67
27.12.2016;3909.46
28.12.2016;3877.27
29.12.2016;3876.25
30.12.2016;3858.41
03.01.2017;3891.22
04.01.2017;3914.11
05.01.2017;3911.12
06.01.2017;3925.72
09.01.2017;3911.81
10.01.2017;3911.82
11.01.2017;3923.14
12.01.2017;3914.79
13.01.2017;3922.02
17.01.2017;3910.39
18.01.2017;3917.73
19.01.2017;3903.64
20.01.2017;3916.87
23.01.2017;3906.41
24.01.2017;3932.06
25.01.2017;3963.62
26.01.2017;3960.76
27.01.2017;3957.48
30.01.2017;3933.82
31.01.2017;3930.34
01.02.2017;3932.14
02.02.2017;3934.54
03.02.2017;3963.37
06.02.2017;3955.0
07.02.2017;3956.02
08.02.2017;3959.65
09.02.2017;3982.95
10.02.2017;3997.31
13.02.2017;4019.0
14.02.2017;4035.92
15.02.2017;4056.47
16.02.2017;4053.26
17.02.2017;4060.12
21.02.2017;4084.68
22.02.2017;4080.51
23.02.2017;4082.55
24.02.2017;4089.34
27.02.2017;4093.91
28.02.2017;4083.43
01.03.2017;4139.79
02.03.2017;4115.77
03.03.2017;4117.92
06.03.2017;4104.49
07.03.2017;4092.73
08.03.2017;4084.2
09.03.2017;4087.5
10.03.2017;4100.91
13.03.2017;4103.36
14.03.2017;4089.63
15.03.2017;4123.98
16.03.2017;4117.37
17.03.2017;4111.97
20.03.2017;4103.79
21.03.2017;4053.12
22.03.2017;4060.88
23.03.2017;4056.62
24.03.2017;4053.18
27.03.2017;4049.06
28.03.2017;4078.44
29.03.2017;4083.45
30.03.2017;4095.52
31.03.2017;4086.29
03.04.2017;4079.71
04.04.2017;4082.46
05.04.2017;4070.28
06.04.2017;4078.98
07.04.2017;4075.63
10.04.2017;4078.59
11.04.2017;4073.14
12.04.2017;4057.87
13.04.2017;4030.23
17.04.2017;4064.96
18.04.2017;4053.23
19.04.2017;4046.67
20.04.2017;4077.32
21.04.2017;4064.95
24.04.2017;4109.06
25.04.2017;4134.1
26.04.2017;4132.12
27.04.2017;4134.7
28.04.2017;4126.81
01.05.2017;4133.97
02.05.2017;4138.89
03.05.2017;4134.21
04.05.2017;4136.77
05.05.2017;4153.72
08.05.2017;4154.17
09.05.2017;4150.04
10.05.2017;4155.85
11.05.2017;4147.8
12.05.2017;4141.72
15.05.2017;4161.86
16.05.2017;4159.59
17.05.2017;4084.83
18.05.2017;4099.94
19.05.2017;4127.75
22.05.2017;4149.11
23.05.2017;4156.8
24.05.2017;4167.26
25.05.2017;4186.17
26.05.2017;4187.86
30.05.2017;4183.26
31.05.2017;4181.79
01.06.2017;4213.81
02.06.2017;4229.48
05.06.2017;4224.44
06.06.2017;4212.71
07.06.2017;4219.93
08.06.2017;4221.14
09.06.2017;4217.65
12.06.2017;4213.73
13.06.2017;4233.5
14.06.2017;4229.5
15.06.2017;4220.57
16.06.2017;4221.79
19.06.2017;4257.07
20.06.2017;4228.59
21.06.2017;4226.39
22.06.2017;4224.49
23.06.2017;4231.08
26.06.2017;4232.45
27.06.2017;4198.28
